total_price_excluding_optional_support,max_unit_price,avg_unit_price,min_unit_price,students_reached,posted_month,posted_dayofweek,total_quantity,primary_focus_subject,unique_items,primary_focus_area,school_metro,grade_level,resource_type,poverty_level,school_charter_t,school_magnet_t,label
407.46,51.99,30.99,9.99,72,4,5,12.0,Music,2,Music & The Arts,rural,Grades 6-8,Other,highest poverty,False,False,0
452.99,399.99,399.99,399.99,750,9,3,1.0,Music,1,Music & The Arts,rural,Grades PreK-2,Technology,highest poverty,False,False,1
190.73,40.6,7.902105263,1.78,20,12,6,20.0,Social Sciences,19,History & Civics,suburban,Grades 6-8,Supplies,highest poverty,False,False,1
208.0,84.43,40.2475,11.31,27,5,4,4.0,Literature & Writing,4,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
752.49,699.99,699.99,699.99,35,12,2,1.0,Literacy,1,Literacy & Language,rural,Grades PreK-2,Technology,moderate poverty,False,False,1
212.16,16.99,6.357142857,1.61,33,6,2,58.0,Literature & Writing,7,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
664.0,23.99,7.224933333,4.49,28,12,2,76.0,Literature & Writing,74,Literacy & Language,rural,Grades 6-8,Other,highest poverty,False,False,1
189.03,11.95,5.983333333,2.4,41,9,6,45.0,Visual Arts,3,Music & The Arts,urban,Grades 6-8,Supplies,highest poverty,True,False,1
946.0,204.99,79.24111111,3.55,25,4,2,29.0,Literacy,9,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,1
509.31,199.99,59.555,4.88,30,7,3,32.0,Literature & Writing,4,Literacy & Language,suburban,Grades 6-8,Supplies,highest poverty,False,False,0
570.45,22.95,16.639375,14.01,100,2,0,32.0,Social Sciences,32,History & Civics,rural,Grades 6-8,Other,highest poverty,False,False,1
487.0,60.25,30.957,10.49,6,3,2,16.0,Special Needs,10,Special Needs,suburban,Grades 6-8,Other,moderate poverty,False,False,0
506.04,469.0,469.0,469.0,25,2,5,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
361.0,145.2,145.2,145.2,150,3,3,2.0,Foreign Languages,1,Literacy & Language,suburban,Grades 9-12,Technology,moderate poverty,False,False,1
422.56,165.0,29.75076923,9.95,20,11,0,13.0,Mathematics,13,Math & Science,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
361.68,89.95,71.4625,36.0,18,2,6,5.0,Mathematics,4,Math & Science,suburban,Grades 6-8,Supplies,moderate poverty,False,False,0
140.31,34.95,24.2,6.95,25,2,6,5.0,Literature & Writing,4,Literacy & Language,rural,Grades PreK-2,Supplies,moderate poverty,False,False,1
187.1,49.95,49.95,49.95,33,4,1,3.0,Environmental Science,1,Math & Science,urban,Grades PreK-2,Other,highest poverty,False,False,1
371.72,69.99,39.99,9.99,118,5,3,8.0,Character Education,2,Math & Science,rural,Grades 9-12,Technology,moderate poverty,False,False,0
1019.55,0.0,0.0,0.0,110,4,2,0.0,Character Education,0,Health & Sports,urban,Grades 6-8,Trips,highest poverty,False,False,1
419.0,83.5,63.875,39.95,25,10,6,6.0,Literacy,6,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,True,False,0
545.0,28.99,7.4275,0.0,75,4,4,32.0,Environmental Science,4,Math & Science,rural,Grades 6-8,Supplies,moderate poverty,False,False,0
173.71,62.2,41.46666667,25.67,11,11,3,3.0,Special Needs,3,Special Needs,rural,Grades 6-8,Supplies,highest poverty,False,False,1
425.0,49.95,22.95,9.95,22,3,3,15.0,Mathematics,15,Math & Science,suburban,Grades PreK-2,Supplies,moderate poverty,False,False,0
361.15,49.95,49.95,49.95,24,8,6,6.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
189.49,49.95,41.975,32.5,25,1,0,4.0,Literacy,4,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
464.64,254.69,69.4,4.43,100,4,5,38.0,Literacy,4,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,0
451.93,205.0,105.24,5.48,33,9,3,36.0,Literature & Writing,2,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,0
176.25,130.0,130.0,130.0,120,8,1,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,True,False,1
410.0,17.95,6.143148148,3.59,24,3,3,54.0,Literacy,54,Literacy & Language,suburban,Grades 6-8,Other,highest poverty,False,False,0
205.66,17.99,7.210833333,3.64,90,5,0,24.0,Literature & Writing,24,Literacy & Language,rural,Grades PreK-2,Other,highest poverty,True,False,1
688.7,469.0,264.495,59.99,23,4,1,4.0,Literacy,2,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
246.21,29.19,21.16,13.13,40,9,6,15.0,Literacy,2,Literacy & Language,rural,Grades 9-12,Other,highest poverty,False,False,1
202.5,169.95,169.95,169.95,150,11,6,1.0,Visual Arts,1,Music & The Arts,urban,Grades 9-12,Technology,highest poverty,True,False,1
2337.0,2272.91,2272.91,2272.91,100,10,0,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,0
643.92,6.48,5.68,4.88,120,5,5,100.0,Social Sciences,2,History & Civics,rural,Grades 6-8,Supplies,moderate poverty,False,False,0
277.34,26.69,26.69,26.69,175,8,6,8.0,Health & Life Science,1,Math & Science,urban,Grades 9-12,Supplies,highest poverty,False,False,1
535.7,149.0,82.21666667,14.95,8,4,2,6.0,Special Needs,6,Special Needs,suburban,Grades 6-8,Technology,moderate poverty,False,False,0
602.28,13.31,10.28272727,6.65,270,1,0,54.0,Literacy,11,Literacy & Language,urban,Grades 9-12,Other,highest poverty,False,False,1
639.0,7.15,7.15,7.15,125,6,3,75.0,Literature & Writing,1,Literacy & Language,urban,Grades 9-12,Other,highest poverty,False,True,1
201.77,22.69,8.262727273,0.57,17,8,0,30.0,Literature & Writing,11,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,False,False,1
591.25,195.0,78.99428571,14.99,22,10,0,7.0,Literature & Writing,7,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,0
192.17,59.95,47.45,34.95,20,1,6,3.0,Literacy,2,Literacy & Language,rural,Grades 6-8,Supplies,moderate poverty,False,False,1
248.92,74.79,71.89333333,66.98,21,11,2,3.0,Literacy,3,Literacy & Language,suburban,Grades PreK-2,Other,moderate poverty,False,False,0
633.45,159.99,62.74,0.99,300,2,1,47.0,Music,4,Music & The Arts,rural,Grades 6-8,Supplies,highest poverty,False,False,1
194.24,149.99,149.99,149.99,22,8,2,1.0,Other,1,Health & Sports,rural,Grades PreK-2,Technology,moderate poverty,False,False,1
425.0,6.1,5.745,5.39,20,2,2,60.0,Literacy,2,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
482.0,179.99,38.07571429,1.24,30,7,6,44.0,Literacy,7,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,False,False,1
282.18,89.99,45.565,1.14,26,8,5,126.0,Literature & Writing,2,Literacy & Language,suburban,Grades 6-8,Supplies,moderate poverty,True,False,1
440.98,199.99,199.99,199.99,31,2,2,2.0,Music,1,Music & The Arts,suburban,Grades 6-8,Supplies,highest poverty,True,False,1
315.07,23.46,10.12,1.97,22,3,6,32.0,Literacy,3,Literacy & Language,rural,Grades PreK-2,Technology,highest poverty,False,False,0
333.36,79.99,25.76777778,4.99,25,7,5,12.0,Other,9,Health & Sports,urban,Grades 6-8,Supplies,highest poverty,False,False,1
242.82,34.95,25.8,13.95,60,12,3,9.0,Mathematics,3,Math & Science,rural,Grades 6-8,Supplies,highest poverty,False,False,1
372.0,299.99,299.99,299.99,27,8,5,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,0
442.93,12.31,12.31,12.31,85,9,6,30.0,Social Sciences,1,History & Civics,urban,Grades 9-12,Other,highest poverty,False,False,1
676.93,599.99,312.775,25.56,15,8,4,2.0,Environmental Science,2,Math & Science,urban,Grades 9-12,Technology,highest poverty,False,False,1
826.5,667.99,383.99,99.99,80,10,0,2.0,Literacy,2,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,True,0
247.4,29.95,19.51888889,9.95,30,1,0,12.0,Literature & Writing,9,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
752.49,699.99,699.99,699.99,15,10,3,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,1
344.54,309.89,309.89,309.89,32,10,4,1.0,Mathematics,1,Math & Science,suburban,Grades 6-8,Technology,highest poverty,False,False,0
610.57,14.56,8.432857143,5.1,30,6,1,103.0,Literacy,6,Literacy & Language,suburban,Grades 6-8,Other,highest poverty,False,False,1
450.35,199.99,18.06318182,1.0,23,12,3,22.0,Character Education,22,Health & Sports,urban,Grades PreK-2,Other,highest poverty,False,False,1
547.49,499.99,499.99,499.99,90,7,0,1.0,Mathematics,1,Math & Science,urban,Grades 9-12,Technology,highest poverty,True,False,1
602.0,89.5,37.97230769,9.95,270,9,6,13.0,Literacy,13,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
319.28,285.0,285.0,285.0,150,8,4,1.0,Character Education,1,Math & Science,suburban,Grades 6-8,Technology,highest poverty,False,False,1
601.0,492.76,492.76,492.76,8,3,6,1.0,Literacy,1,Literacy & Language,rural,Grades PreK-2,Technology,highest poverty,False,False,0
935.0,774.99,774.99,774.99,150,10,1,1.0,Character Education,1,Math & Science,urban,Grades 9-12,Technology,highest poverty,False,True,1
847.54,614.75,364.37,113.99,26,2,2,2.0,Literacy,2,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
201.42,179.0,179.0,179.0,50,2,5,1.0,Literacy,1,Literacy & Language,rural,Grades 6-8,Other,moderate poverty,False,False,1
470.0,15.29,15.29,15.29,120,3,0,25.0,Literature & Writing,1,Literacy & Language,rural,Grades 6-8,Other,highest poverty,False,False,1
167.02,45.0,45.0,45.0,30,8,1,3.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,1
469.56,9.56,9.56,9.56,45,9,2,41.0,Mathematics,1,Math & Science,urban,Grades 9-12,Other,highest poverty,False,True,1
431.38,38.95,32.95416667,21.0,25,10,1,12.0,Literacy,12,Literacy & Language,suburban,Grades PreK-2,Other,low poverty,False,False,1
544.75,231.99,77.79666667,29.95,120,5,3,6.0,Special Needs,6,Special Needs,rural,Grades 6-8,Supplies,low poverty,False,False,0
156.84,49.99,41.65666667,24.99,30,7,6,3.0,Literature & Writing,3,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,True,False,1
1861.88,549.95,449.97,349.99,4,9,3,4.0,Music,2,Music & The Arts,urban,Grades 6-8,Other,highest poverty,False,False,0
207.0,159.99,159.99,159.99,46,12,6,1.0,Literacy,1,Literacy & Language,rural,Grades PreK-2,Supplies,highest poverty,False,False,1
125.14,24.95,15.91,3.79,22,4,1,7.0,Special Needs,3,Special Needs,suburban,Grades PreK-2,Other,highest poverty,False,False,0
372.0,4.99,4.99,4.99,120,8,0,60.0,Literature & Writing,1,Literacy & Language,suburban,Grades 9-12,Technology,moderate poverty,False,False,1
162.64,29.99,21.99,13.99,30,3,6,7.0,Literature & Writing,2,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,1
955.49,899.99,899.99,899.99,99,8,4,1.0,Character Education,1,Math & Science,urban,Grades 6-8,Technology,highest poverty,False,False,0
317.34,123.42,54.295,0.99,17,3,2,37.0,Visual Arts,4,Music & The Arts,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
791.8,428.37,375.27,322.17,25,4,6,2.0,Literacy,2,Literacy & Language,rural,Grades PreK-2,Other,moderate poverty,False,False,0
624.27,19.74,19.74,19.74,67,10,0,27.0,Mathematics,1,Math & Science,rural,Grades 6-8,Technology,moderate poverty,False,False,1
667.0,54.82,54.82,54.82,20,6,3,10.0,Literacy,1,Literacy & Language,suburban,Grades 6-8,Other,highest poverty,True,False,0
240.23,59.95,30.375,10.95,25,5,6,7.0,Character Education,6,Math & Science,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
332.73,79.99,33.90666667,2.49,20,5,6,26.0,Music,5,Music & The Arts,rural,Grades 9-12,Supplies,moderate poverty,False,False,1
171.21,23.74,12.05666667,4.55,21,10,5,12.0,Literacy,3,Literacy & Language,suburban,Grades PreK-2,Technology,highest poverty,False,False,1
285.13,29.95,15.06545455,5.69,24,12,0,15.0,Literacy,11,Literacy & Language,rural,Grades PreK-2,Other,highest poverty,False,False,1
361.14,296.99,296.99,296.99,200,10,0,1.0,Literature & Writing,1,Literacy & Language,rural,Grades 6-8,Technology,highest poverty,False,False,1
686.43,549.99,314.99,79.99,20,9,4,2.0,Visual Arts,2,Music & The Arts,suburban,Grades 9-12,Technology,highest poverty,False,False,0
249.99,199.99,199.99,199.99,250,11,3,1.0,Character Education,1,Math & Science,urban,Grades 9-12,Other,highest poverty,True,False,1
890.24,749.99,749.99,749.99,60,1,0,1.0,Mathematics,1,Math & Science,urban,Grades 6-8,Technology,highest poverty,True,False,1
251.37,9.55,7.025,4.5,22,10,1,35.0,Literature & Writing,2,Literacy & Language,suburban,Grades PreK-2,Supplies,moderate poverty,False,False,1
488.16,27.99,23.49,18.99,20,7,4,21.0,Other,2,Health & Sports,rural,Grades 6-8,Other,highest poverty,False,False,0
805.97,290.5,263.75,237.0,150,12,0,3.0,Music,2,Music & The Arts,urban,Grades 6-8,Supplies,highest poverty,True,False,0
405.0,49.5,21.47666667,5.5,5,1,4,16.0,Special Needs,15,Special Needs,urban,Grades 6-8,Supplies,highest poverty,False,True,1
172.02,4.5,4.5,4.5,30,2,5,30.0,Music,1,Music & The Arts,rural,Grades 6-8,Supplies,highest poverty,False,False,1
337.0,269.99,269.99,269.99,25,5,6,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
299.55,151.17,125.335,99.5,26,8,4,2.0,Performing Arts,2,Music & The Arts,rural,Grades PreK-2,Other,moderate poverty,True,False,1
792.87,10.76,10.76,10.76,60,3,1,62.0,Literature & Writing,2,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,True,0
392.23,148.71,118.96,63.71,40,11,1,3.0,Early Development,3,Health & Sports,urban,Grades PreK-2,Other,highest poverty,False,False,1
338.48,299.0,299.0,299.0,529,12,0,1.0,Music,1,Music & The Arts,rural,Grades 6-8,Technology,highest poverty,False,False,1
469.22,95.0,53.475,28.5,25,11,4,8.0,Environmental Science,8,Math & Science,rural,Grades PreK-2,Supplies,highest poverty,False,False,1
503.61,420.99,420.99,420.99,22,9,1,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
572.0,467.99,467.99,467.99,130,3,4,1.0,Literacy,1,Literacy & Language,suburban,Grades 9-12,Technology,highest poverty,False,False,1
829.76,712.79,712.79,712.79,90,8,6,1.0,Literature & Writing,1,Literacy & Language,urban,Grades 9-12,Technology,highest poverty,True,False,1
344.0,21.23,21.23,21.23,140,4,5,13.0,Literature & Writing,1,Literacy & Language,rural,Grades 6-8,Supplies,highest poverty,False,False,1
392.02,324.68,324.68,324.68,125,5,3,1.0,Sports,1,Health & Sports,rural,Grades 6-8,Other,moderate poverty,False,False,0
215.8,176.0,176.0,176.0,30,8,6,1.0,Literacy,1,Literacy & Language,suburban,Grades PreK-2,Technology,highest poverty,False,False,1
554.14,16.81,13.81333333,9.49,820,10,4,44.0,Character Education,3,Health & Sports,urban,Grades PreK-2,Supplies,highest poverty,False,False,0
1189.18,104.49,28.24166667,3.79,500,9,1,166.0,Visual Arts,6,Music & The Arts,urban,Grades 6-8,Supplies,highest poverty,True,False,0
291.37,177.07,78.13666667,28.67,80,8,4,3.0,Literacy,3,Literacy & Language,suburban,Grades 6-8,Other,moderate poverty,False,False,1
438.92,242.99,38.78125,1.0,23,2,4,13.0,Literacy,8,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
261.0,49.95,27.08833333,8.71,32,9,4,11.0,Literacy,6,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
508.0,93.6,23.03944444,6.29,20,6,2,18.0,Environmental Science,17,Math & Science,suburban,Grades 6-8,Other,highest poverty,False,False,0
341.56,27.0,13.75409091,4.34,400,1,1,23.0,Literacy,22,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,True,0
511.5,28.49,28.49,28.49,62,4,4,15.0,History & Geography,1,History & Civics,urban,Grades 6-8,Technology,highest poverty,False,False,0
766.22,644.44,644.44,644.44,27,8,6,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
524.8,199.0,121.8725,19.99,25,3,2,4.0,Mathematics,4,Math & Science,suburban,Grades 6-8,Supplies,highest poverty,False,False,0
475.15,57.5,38.46666667,27.95,80,12,6,11.0,Literature & Writing,3,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,True,False,1
406.79,6.66,6.66,6.66,75,2,5,55.0,Literature & Writing,1,Literacy & Language,rural,Grades 9-12,Other,moderate poverty,False,False,0
195.0,49.99,49.99,49.99,140,3,4,3.0,Mathematics,1,Math & Science,urban,Grades 9-12,Technology,highest poverty,False,False,1
431.0,41.39,21.96090909,3.48,24,4,4,15.0,Literacy,11,Literacy & Language,suburban,Grades PreK-2,Supplies,moderate poverty,False,False,0
419.69,112.94,63.98833333,17.73,25,8,3,6.0,Literacy,6,Literacy & Language,suburban,Grades 6-8,Other,highest poverty,False,False,1
195.0,69.99,19.565,0.79,27,11,6,63.0,Character Education,4,Math & Science,urban,Grades 6-8,Supplies,highest poverty,False,False,1
209.66,59.0,59.0,59.0,75,8,5,3.0,Performing Arts,1,Music & The Arts,urban,Grades 9-12,Other,highest poverty,False,False,1
537.56,17.99,8.658181818,1.29,30,10,1,74.0,Early Development,21,Health & Sports,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
376.94,329.99,329.99,329.99,500,7,5,1.0,Music,1,Music & The Arts,suburban,Grades 6-8,Technology,moderate poverty,False,False,0
307.15,49.95,29.39888889,12.99,12,10,6,9.0,Special Needs,9,Special Needs,rural,Grades PreK-2,Supplies,highest poverty,False,False,1
395.28,29.99,29.99,29.99,180,11,1,12.0,Foreign Languages,1,Literacy & Language,urban,Grades 9-12,Technology,highest poverty,True,False,1
363.17,13.13,13.13,13.13,100,10,6,25.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,1
310.95,247.49,247.49,247.49,40,8,0,1.0,Literature & Writing,1,Literacy & Language,suburban,Grades PreK-2,Technology,highest poverty,True,False,1
442.23,81.16,48.89125,1.0,23,2,6,12.0,Literacy,8,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
239.13,3.98,3.84,3.7,25,9,3,50.0,Health & Life Science,2,Math & Science,urban,Grades PreK-2,Other,highest poverty,False,False,1
392.08,169.99,169.99,169.99,30,5,3,2.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,1
364.8,159.0,37.85125,9.95,20,2,1,8.0,Performing Arts,8,Music & The Arts,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
384.0,199.0,73.1,16.95,22,4,5,5.0,Environmental Science,4,Math & Science,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
657.0,539.99,539.99,539.99,20,10,5,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,1
431.61,47.49,9.336842105,2.95,21,11,0,23.0,Literacy,19,Literacy & Language,rural,Grades PreK-2,Technology,moderate poverty,False,False,0
339.35,249.0,73.725,1.0,23,12,3,5.0,Character Education,4,Health & Sports,urban,Grades PreK-2,Other,highest poverty,False,False,1
284.0,224.99,224.99,224.99,65,9,2,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,1
163.79,119.99,119.99,119.99,200,8,6,1.0,Visual Arts,1,Music & The Arts,urban,Grades 6-8,Technology,moderate poverty,True,False,1
689.48,632.99,632.99,632.99,25,7,1,1.0,Environmental Science,1,Math & Science,suburban,Grades 6-8,Technology,highest poverty,True,False,0
273.03,15.29,6.609411765,4.95,250,8,0,34.0,Visual Arts,34,Music & The Arts,urban,Grades PreK-2,Other,highest poverty,False,False,1
198.86,146.96,146.96,146.96,26,12,4,1.0,Literacy,1,Literacy & Language,suburban,Grades PreK-2,Supplies,moderate poverty,False,False,1
531.0,172.99,62.00333333,4.77,52,11,3,41.0,Literacy,3,Literacy & Language,rural,Grades 6-8,Supplies,highest poverty,False,False,1
365.0,29.39,29.39,29.39,125,11,3,10.0,Other,1,Health & Sports,rural,Grades 6-8,Other,highest poverty,False,False,1
426.0,9.86,9.86,9.86,125,4,1,35.0,History & Geography,1,History & Civics,urban,Grades 9-12,Other,highest poverty,False,False,0
